Player Name,Team,World,Vehicle Type,Companion,Kart Racing Rank,Platforming Rank,Boss Battle Rank,Power-Ups Used,Kart Role,Team Points,Lives Lost,Participation in Battle Mode,Mushroom Cup Participation,Power-Ups Owned,Coins Spent in Toad Town,Levels Completed,Times Hit by Enemies,Primary Game
Toadettwe,RED CAPS,Toad Town,                           Mach 8                  ,Toad,,B,B,26,Drifter,108.0,5.43,No,No,"Green Shell, Red Shell, 1-Up Mushroom",267,25,0.0,         Super Mario Odyssey         
,Dino Buddies,Mushroom Kingdom,Comet Bike,Polterpup,B,B,C,25,Drifter,-23.0,5.906,Yes,,"Green Shell, Super Mushroom",158,90,6.0,         Super Mario Bros.                  
Toad,Mushroom Royalty,Star World,Circuit Special,Luma,D,B,D,22,Item Specialist,1.0,1.143211,Yes,Yes,Banana Peel,246,63,9.0,Super Mario World
,KOOPA CLAN,Mushroom Kingdom,Circuit Special,gOOMBA,,C,C,5,Item Specialist,96.0,0.0,Yes,,Super Mushroom,111,74,2.0,         Mario Strikers         
Rosalina,Dino Buddies,Toad Town,Biddybuggy,sHY gUY,C,D,S,25,Speedster,-68.7998,3.0,Yes,No,"1-Up Mushroom, Red Shell, Fire Flower",89,44,9.0,                           Mario Party Superstars                  
Peach,SARASALAND STARS,Mushroom Kingdom,Scooter,lUMA,B,D,B,12,Speedster,34.0,4.0,No,Yes,"1-Up Mushroom, Super Star",129,46,1.0,                  Mario Tennis Aces                           
,Sarasaland Stars,Toad Town,Comet Bike,Shy Guy,C,S,S,12,Speedster,131.0,5.0,Yes,No,Super Mushroom,350,69,1.0,                           Mario Tennis Aces                  
Toadette,RED CAPS,Mushroom Kingdom,Mach 8,Luma,,C,S,12,Speedster,81.34,5.014039,Yes,Yes,Green Shell,41,58,6.0,Mario Party Superstars
Rosalina,MUSHROOM ROYALTY,Yoshi's Island,Scooter,kOOPA tROOPA,D,A,D,28,Item Specialist,162.589,5.0,No,No,"1-Up Mushroom, Super Star",423,47,3.0,Mario Strikers
Daisyn,RED CAPS,Toad Town,Pipe Frame,Shy Guy,A,D,B,8,Drifter,91.0,0.7,Yes,No,Red Shell,53,72,0.0,Super Mario World
,Mushroom Royalty,Donut Plains,                           Standard Kart                  ,Yoshi,B,A,D,18,Blocker,-6.0,2.0,Yes,,Super Mushroom,276,26,2.0,         Super Mario Bros.         
Yoshi,Toad Brigade,         Yoshi's Island                           ,Mach 8,Koopa Troopa,S,A,B,12,"D""river",-77.0,1.0,Yes,No,"Fire Flower, Super Star, Green Shell",407,68,2.0,Super Mario World
Daisy,Koopa Clan,                           Yoshi's Island                           ,Pipe Frame,Luma,S,D,B,30,Blocker,106.0,3.0,Yes,Yes,"Green Shell, Super Star, Banana Peel",218,99,8.0,Super Mario World
Yoshi,Koopa Clan,Toad Town,         Standard Kart         ,Luma,,D,D,6,Item Specialist,173.245932,2.0,No,Yes,"Super Mushroom, Green Shell, 1-Up Mushroom",215,88,3.0,Mario Kart 8 Deluxe
Wario,Toad Brigade,Star World,Comet Bike,pOLTERPUP,B,D,C,18,Dr`iver,175.0,5.0,No,Yes,"Fire Flower, Green Shell",188,36,6.0,Mario Strikers
Wario,Green Caps,Yoshi's Island,Scooter,yOSHI,C,S,S,21,Speedster,45.0,0.0,Yes,Yes,"Super Mushroom, Red Shell",402,87,0.0,                  Super Mario World                           
Peach,Koopa Clan,Star World,Circuit Special,Polterpup,,S,S,12,Driver,-46.8,5.0,No,No,"Fire Flower, 1-Up Mushroom, Red Shell",431,90,4.0,Super Mario World
Waluigi,Tricksters,Donut Plains,Circuit Special,Polterpup,,D,S,24,Blocker,-80.0,3.0,Yes,No,1-Up Mushroom,467,51,2.0,Super Mario Odyssey
Toad,Sarasaland Stars,                  Toad Town         ,Mach 8,gOOMBA,A,S,B,20,Item Specialist,53.0,5.0,No,,Fire Flower,194,51,4.0,Super Mario Odyssey
Yoshi,,Toad Town,Pipe Frame,lUMA,D,S,C,12,Drifter,24.0,4.0,Yes,Yes,"Banana Peel, 1-Up Mushroom, Green Shell",375,26,9.0,Mario Kart 8 Deluxe
Luigi,Mushroom Royalty,Star World,Mach 8,Luma,S,C,C,27,Speedster,-56.0,1.0,No,No,"1-Up Mushroom, Super Mushroom",135,57,5.0,Super Mario Odyssey
Waluigi,Green Caps,Koopa Kingdom,Circuit Special,tOAD,C,C,A,22,Drifter,-4.0,0.0,Yes,Yes,"Fire Flower, Super Star",329,44,4.0,Super Mario World
Toad,DINO BUDDIES,Yoshi's Island,Scooter,gOOMBA,C,S,C,28,Drifter,163.0,3.0,No,,"Banana Peel, Red Shell, 1-Up Mushroom",178,64,5.0,Mario Kart 8 Deluxe
Mario,Tricksters,Toad Town,Biddybuggy,Polterpup,S,A,B,14,Speed<ster,-14.0,4.0,Yes,,"1-Up Mushroom, Banana Peel",203,72,3.0,         Mario Kart 8 Deluxe         
Toadette,TRICKSTERS,Koopa Kingdom,Standard Kart,sHY gUY,C,D,S,16,Driver,89.88757,1.0,Yes,,Green Shell,198,55,5.0,Super Mario Odyssey
Bowser,Red Caps,Star World,                           Biddybuggy                           ,Shy Guy,,A,A,18,Driver,147.43256,5.0,Yes,,"Fire Flower, Green Shell",22,89,8.0,Super Mario World
Toadette,Red Caps,Donut Plains,Mach 8,Yoshi,S,A,S,9,Dr/iver,16.336261,4.0,Yes,Yes,"Super Star, Fire Flower",483,81,6.0,                  Mario Tennis Aces                           
Rosalina,Koopa Clan,Donut Plains,Standard Kart,Koopa Troopa,S,D,C,19,Item Specialist,-22.0,0.0,No,Yes,"Banana Peel, Green Shell, Super Star",116,64,2.0,Mario Party Superstars
Daisy,Green Caps,Koopa Kingdom,Mach 8,Luma,A,A,A,29,Driver,195.46196,2.0,No,Yes,"Super Star, Red Shell",479,50,9.0,Mario Kart 8 Deluxe
,DINO BUDDIES,                  Star World                  ,Mach 8,tOAD,S,S,C,6,Drifter,163.532283,2.0,Yes,No,"Super Mushroom, Banana Peel, Red Shell",454,41,4.0,Mario Strikers
Bowser Jr.,Mushroom Royalty,Koopa Kingdom,                  Mach 8                  ,Luma,S,D,S,17,Item Specialist,137.0,1.81,Yes,Yes,"Fire Flower, Super Star",154,41,2.0,Super Mario Bros.
Daisy,Red Caps,Mushroom Kingdom,Pipe Frame,Toad,D,B,B,29,Driver,173.3,5.95385,No,,"Red Shell, Green Shell, Super Star",106,97,7.0,         Super Mario World                           
,Tricksters,kOOPA kINGDOM,Comet Bike,Goomba,C,B,C,9,Blocke-r,72.0,3.94,Yes,,"Banana Peel, 1-Up Mushroom",302,57,3.0,Super Mario World
Daisy,Red Caps,         Donut Plains                  ,Mach 8,Goomba,B,S,D,30,Blocker,185.0,0.0,No,No,"Super Star, Banana Peel, Green Shell",218,34,8.0,Mario Kart 8 Deluxe
,Toad Brigade,kOOPA kINGDOM,                  Comet Bike         ,Goomba,B,A,D,8,Item Specialist,67.0,0.0,Yes,Yes,Green Shell,109,40,6.0,Super Mario Odyssey
Bowser,Toad Brigade,Yoshi's Island,         Mach 8         ,Yoshi,A,D,D,17,Speedster,-82.0,5.0,No,Yes,1-Up Mushroom,441,59,5.0,         Super Mario World         
Mario,Green Caps,                           Donut Plains                           ,Standard Kart,sHY gUY,S,S,C,5,Item Specialist,9.0,0.0,Yes,No,"Red Shell, Banana Peel, Fire Flower",72,29,0.0,Mario Kart 8 Deluxe
,,Donut Plains,Scooter,pOLTERPUP,B,B,C,17,Blocker,-53.0,4.0,No,No,Green Shell,479,45,6.0,Mario Kart 8 Deluxe
Mario,Mushroom Royalty,Star World,Biddybuggy,Polterpup,A,C,A,21,Blocker,14.17,1.0,No,No,"Red Shell, Fire Flower",188,47,3.0,Mario Strikers
Luigi,Green Caps,mUSHROOM kINGDOM,                  Standard Kart                           ,Polterpup,S,C,A,30,Drifter,-64.0,5.0,No,No,"Red Shell, Super Star",178,44,9.0,                           Super Mario Odyssey         
Toadzette,Sarasaland Stars,Toad Town,Pipe Frame,Polterpup,S,S,S,13,Item Specialist,166.44,2.0,Yes,,Banana Peel,489,55,2.0,Mario Tennis Aces
,DINO BUDDIES,Donut Plains,Standard Kart,Shy Guy,B,S,C,22,Driver,-12.0,5.0,No,Yes,"1-Up Mushroom, Red Shell",492,68,9.0,Mario Strikers
Mario,Koopa Clan,Toad Town,                  Comet Bike         ,kOOPA tROOPA,D,B,S,28,Blocker,54.0,2.0,No,Yes,"Banana Peel, 1-Up Mushroom",60,51,2.0,Mario Party Superstars
,Red Caps,Donut Plains,Comet Bike,sHY gUY,D,S,A,22,Item Specialist,121.09803,4.0,Yes,,"Red Shell, Super Star, Fire Flower",176,56,4.0,Mario Tennis Aces
,Toad Brigade,Donut Plains,Standard Kart,Luma,S,C,C,28,Speedster,131.62307,2.0,Yes,,"Super Star, 1-Up Mushroom",266,97,6.0,         Super Mario World                           
Daisy,Tricksters,Koopa Kingdom,Pipe Frame,yOSHI,B,C,S,26,Item Specialist,-83.0,0.0,Yes,No,"Super Mushroom, Super Star",129,89,4.0,Mario Tennis Aces
Peach,Toad Brigade,Yoshi's Island,Standard Kart,gOOMBA,S,A,B,29,Driver,70.0,5.08331,No,Yes,Super Mushroom,281,82,8.0,Super Mario Bros.
Bowser Jr.,Tricksters,                  sTAR wORLD                           ,Standard Kart,Yoshi,,A,C,25,Speedster,151.0,5.0,No,No,"Super Mushroom, 1-Up Mushroom",24,60,0.0,         Super Mario Bros.         
Bowser Jr.,Tricksters,                           Star World         ,Circuit Special,Goomba,A,A,A,23,Drifter,22.0,2.0,Yes,Yes,"Green Shell, Super Star, Fire Flower",17,51,7.0,Super Mario Odyssey
Daisy,Dino Buddies,Star World,                  Comet Bike                           ,gOOMBA,C,A,D,22,Speedster,39.0,3.0,No,,"Green Shell, Red Shell, 1-Up Mushroom",420,89,5.0,Super Mario World
Daisy,Sarasaland Stars,                           Donut Plains                  ,                           Standard Kart                  ,lUMA,A,S,S,7,Driver,-75.0,2.0,Yes,No,Banana Peel,100,44,9.0,Mario Party Superstars
Luigi,Mushroom Royalty,         Toad Town         ,Comet Bike,gOOMBA,,A,B,14,Speedster,86.0,0.83238,No,No,"Super Star, Super Mushroom, Banana Peel",398,44,5.0,Mario Tennis Aces
Bowser,MUSHROOM ROYALTY,                  Toad Town                           ,Standard Kart,yOSHI,B,D,A,27,Speedst-er,111.0,3.860084,Yes,No,"Banana Peel, Fire Flower, Super Star",161,58,6.0,                  Mario Strikers                           
,SARASALAND STARS,Star World,Mach 8,sHY gUY,,A,A,13,Speedster,-87.526,2.0,No,No,Super Mushroom,46,66,7.0,                           Super Mario World                  
Waluigi,Sarasaland Stars,         Donut Plains                  ,Standard Kart,Polterpup,B,A,B,18,Speedster,-34.0,0.0,Yes,No,1-Up Mushroom,271,54,6.0,Super Mario World
Rosalina,Red Caps,dONUT pLAINS,Scooter,gOOMBA,D,B,C,16,Blocker,178.0,3.0,Yes,Yes,"Fire Flower, Red Shell",391,31,0.0,Super Mario World
Toad,Koopa Clan,mUSHROOM kINGDOM,Mach 8,Koopa Troopa,S,C,A,22,Driver,-56.0,1.0,No,,Super Star,198,60,8.0,Mario Strikers
Rosalina,Mushroom Royalty,Toad Town,Mach 8,gOOMBA,A,C,C,30,Blocker,85.0,5.8861,Yes,Yes,"Banana Peel, Green Shell, Red Shell",240,66,1.0,Super Mario Bros.
Toad,Red Caps,                           Koopa Kingdom                           ,Circuit Special,Goomba,D,B,C,6,Blocker,70.0,4.0,No,No,"Super Mushroom, Fire Flower, Super Star",335,77,5.0,         Super Mario World                  
,Toad Brigade,                           Star World                           ,Standard Kart,yOSHI,A,S,D,10,Dri@fter,22.0,1.0,Yes,No,Red Shell,426,76,7.0,Mario Strikers
Luigi,Dino Buddies,mUSHROOM kINGDOM,Biddybuggy,sHY gUY,S,B,B,20,Driver,-52.0,1.0,Yes,,"1-Up Mushroom, Super Star",304,30,6.0,Mario Tennis Aces
Luigi,Tricksters,Donut Plains,Scooter,tOAD,D,C,A,20,Driver,53.0,1.0,Yes,No,Red Shell,66,79,4.0,                           Mario Strikers                           
,MUSHROOM ROYALTY,Yoshi's Island,                           Comet Bike         ,Toad,A,S,S,23,Drifter?,146.0,2.0,No,No,"Super Star, 1-Up Mushroom, Super Mushroom",144,76,10.0,Mario Kart 8 Deluxe
Rosalina,Green Caps,Star World,Biddybuggy,Polterpup,B,S,C,22,Drifter,-9.0,5.0,No,Yes,"Red Shell, Banana Peel, Fire Flower",453,74,1.0,Super Mario Bros.
,Dino Buddies,Yoshi's Island,Pipe Frame,Polterpup,S,C,B,10,Item Specialist,-76.0,4.0,No,,1-Up Mushroom,340,69,5.0,Mario Strikers
Bowser,Dino Buddies,Yoshi's Island,Scooter,Toad,,A,C,22,Blocker,-99.0,3.0,Yes,,"Banana Peel, Fire Flower",401,87,10.0,Super Mario World
,Green Caps,         sTAR wORLD                           ,Standard Kart,pOLTERPUP,B,B,S,10,Driver,143.0,1.0,No,Yes,Fire Flower,204,61,9.0,Mario Party Superstars
Mario,TRICKSTERS,Toad Town,Pipe Frame,gOOMBA,C,S,C,6,Driver,23.384,2.1,Yes,No,"Fire Flower, Red Shell",331,28,0.0,                           Mario Strikers         
Wario,Red Caps,Koopa Kingdom,Circuit Special,Shy Guy,,S,C,20,Drifter,-55.0,0.0,Yes,,"Super Star, Red Shell",304,100,0.0,                           Mario Party Superstars                  
,Toad Brigade,Toad Town,Mach 8,sHY gUY,A,S,B,8,Item Specialist,31.0,5.0,Yes,No,"1-Up Mushroom, Banana Peel",72,83,0.0,Super Mario Odyssey
Mario,Koopa Clan,Donut Plains,Standard Kart,Koopa Troopa,S,D,B,29,Speedster,159.84,3.41934,Yes,Yes,Super Mushroom,383,38,3.0,Mario Strikers
Peach,SARASALAND STARS,Koopa Kingdom,                           Biddybuggy         ,Goomba,B,A,A,9,Drifter,-81.0,1.0,No,Yes,Banana Peel,198,92,6.0,Mario Tennis Aces
Peach,Koopa Clan,Yoshi's Island,Scooter,gOOMBA,B,S,B,9,Item Specialist,108.8651,1.0,Yes,No,"1-Up Mushroom, Super Mushroom, Red Shell",441,42,8.0,Super Mario Bros.
,Sarasaland Stars,                  Koopa Kingdom                           ,Biddybuggy,Polterpup,,D,B,7,Speedster,125.0,4.7,Yes,Yes,"Super Mushroom, Green Shell",317,49,0.0,Super Mario World
Yoshi,Koopa Clan,                  Star World                  ,Circuit Special,Shy Guy,,S,B,30,Item Specialist,81.327,4.0,Yes,No,"Green Shell, 1-Up Mushroom, Fire Flower",341,67,0.0,Mario Strikers
Mario,Dino Buddies,Mushroom Kingdom,         Circuit Special                  ,Koopa Troopa,C,C,B,13,Speedster,111.3,1.0,No,Yes,Fire Flower,43,31,5.0,Mario Strikers
Waluigi,Tricksters,                           Toad Town         ,Biddybuggy,tOAD,D,B,B,19,Item Specialist,126.343,3.0,No,Yes,"Red Shell, Super Star, Green Shell",471,93,0.0,Mario Kart 8 Deluxe
Toad,Green Caps,                           Mushroom Kingdom         ,Pipe Frame,Polterpup,,B,B,26,Item Specialist,-12.0,3.0,Yes,Yes,1-Up Mushroom,201,43,1.0,                  Mario Party Superstars                           
Bowser,Mushroom Royalty,                  Yoshi's Island         ,Pipe Frame,Shy Guy,D,C,C,9,Drifter,-17.0,3.0,No,,"Super Star, 1-Up Mushroom, Super Mushroom",67,79,7.0,Mario Strikers
Yoshi,Green Caps,yOSHI'S iSLAND,Mach 8,Toad,S,B,B,21,Item Specialist,43.0,5.0,No,,"Green Shell, Fire Flower",383,50,1.0,Super Mario Bros.
,Green Caps,Yoshi's Island,Mach 8,kOOPA tROOPA,A,C,S,7,Blocker,94.0,3.26,No,No,"Fire Flower, 1-Up Mushroom",75,35,3.0,Super Mario World
Wario,Red Caps,         Star World                  ,Circuit Special,sHY gUY,,D,D,18,Driver,-32.0,2.0,Yes,Yes,"Red Shell, Fire Flower",336,88,10.0,Mario Strikers
,Sarasaland Stars,sTAR wORLD,         Circuit Special                  ,kOOPA tROOPA,A,A,C,17,Drifter,-44.0,1.0,Yes,,"Super Mushroom, Fire Flower, Red Shell",306,75,7.0,Super Mario Odyssey
Daisy,Sarasaland Stars,Mushroom Kingdom,Circuit Special,Polterpup,A,A,C,6,Item Specialist,158.0,4.0,No,,"Green Shell, Fire Flower, Super Mushroom",77,51,9.0,         Super Mario World                  
Bowser Jr.,Sarasaland Stars,                  Mushroom Kingdom                           ,Scooter,pOLTERPUP,,C,A,6,Blocker,33.6257,2.0,No,Yes,"Super Star, Super Mushroom, Fire Flower",398,27,8.0,Mario Strikers
Wario,Green Caps,         Mushroom Kingdom                  ,Scooter,gOOMBA,,S,S,13,Speedster,-12.0,2.0,No,Yes,"Super Mushroom, Fire Flower, Red Shell",115,44,8.0,Mario Party Superstars
,Mushroom Royalty,                           Yoshi's Island                  ,Biddybuggy,Koopa Troopa,B,D,D,27,Item Specialist,111.0,3.0,No,No,"Green Shell, Banana Peel",453,47,0.0,         Super Mario Bros.                           
,Toad Brigade,Koopa Kingdom,Scooter,sHY gUY,D,S,D,5,Speedster,105.579,1.0,No,,"Fire Flower, 1-Up Mushroom, Super Star",333,60,3.0,Mario Tennis Aces
Bowser Jr.,SARASALAND STARS,Star World,                  Biddybuggy                  ,sHY gUY,B,S,C,26,Driver,32.0,3.0,No,Yes,"Super Star, Red Shell",500,51,10.0,Super Mario Odyssey
Luigi,Green Caps,Toad Town,Scooter,yOSHI,B,A,B,10,Drifter,109.0,1.0,Yes,Yes,"Green Shell, Fire Flower",243,46,10.0,Mario Kart 8 Deluxe
Bowser Jr.,DINO BUDDIES,Star World,Mach 8,Polterpup,D,S,C,9,Speedster,171.0,3.0,Yes,,Banana Peel,380,25,8.0,Mario Kart 8 Deluxe
,Sarasaland Stars,Koopa Kingdom,Scooter,Goomba,A,C,D,7,Item Specialist,16.0,4.0,Yes,No,"Super Star, Banana Peel, Fire Flower",170,50,5.0,Mario Tennis Aces
Toadette,Mushroom Royalty,                           Donut Plains                           ,Scooter,sHY gUY,,D,B,17,Blocker,167.0,1.0,Yes,Yes,Super Star,147,64,5.0,Mario Party Superstars
,MUSHROOM ROYALTY,Mushroom Kingdom,Comet Bike,yOSHI,A,C,S,10,Drifter,92.0,5.9417,No,Yes,"Red Shell, Banana Peel",369,39,4.0,Super Mario Bros.
Bowser,Dino Buddies,Star World,                  Scooter                  ,Polterpup,D,D,B,10,Item Specialist,-6.0,4.0,No,,"Super Mushroom, Green Shell",138,50,7.0,Mario Party Superstars
,GREEN CAPS,                  Star World         ,Mach 8,yOSHI,A,A,C,15,Driver,84.53,1.0,Yes,Yes,"1-Up Mushroom, Red Shell, Super Star",306,94,7.0,Mario Tennis Aces
,Mushroom Royalty,                  Toad Town                  ,Biddybuggy,pOLTERPUP,S,D,A,25,Item Specialist,153.0,3.0,Yes,No,"Super Mushroom, Banana Peel, 1-Up Mushroom",388,91,10.0,Super Mario World
Bowser Jr.,Dino Buddies,Mushroom Kingdom,Standard Kart,Polterpup,S,A,C,18,Blocker,6.0,4.0,Yes,No,Red Shell,28,42,6.0,                           Mario Party Superstars                  
Rosalina,Sarasaland Stars,Yoshi's Island,Circuit Special,lUMA,C,C,A,26,Blocker,192.0,0.6,Yes,,"Banana Peel, Super Star",184,66,3.0,Mario Kart 8 Deluxe
,Dino Buddies,Mushroom Kingdom,Standard Kart,Polterpup,C,A,D,30,Driver,-21.6,0.0,Yes,No,"Banana Peel, 1-Up Mushroom",266,52,0.0,Mario Party Superstars
,Koopa Clan,                           Star World                           ,Comet Bike,pOLTERPUP,A,A,C,19,Speedster,-36.0,1.298632,No,No,Fire Flower,153,25,5.0,Super Mario Odyssey
,Mushroom Royalty,                           Koopa Kingdom         ,Biddybuggy,gOOMBA,S,C,C,27,Drifter+,-90.0,4.0,Yes,No,1-Up Mushroom,174,74,7.0,Mario Tennis Aces
,Koopa Clan,Koopa Kingdom,Comet Bike,yOSHI,S,B,D,6,Item Specialist,141.0,1.0,Yes,,Fire Flower,363,52,4.0,         Mario Strikers                           
Toadg,GREEN CAPS,Koopa Kingdom,Biddybuggy,kOOPA tROOPA,A,D,S,11,Blocker,168.0,3.0,No,No,"Banana Peel, Green Shell, Fire Flower",500,74,7.0,                           Super Mario World                           
Toadette,Dino Buddies,Star World,Circuit Special,sHY gUY,,A,S,23,Driver,-32.0,5.0,Yes,,1-Up Mushroom,494,79,9.0,         Mario Strikers                           
Luigi,DINO BUDDIES,Yoshi's Island,Standard Kart,Koopa Troopa,B,A,A,19,Blocker,101.20864,3.0,Yes,No,1-Up Mushroom,324,68,1.0,Super Mario World
,Red Caps,                           Toad Town         ,Mach 8,pOLTERPUP,S,B,D,28,Blocker,-73.732,3.1,Yes,Yes,"1-Up Mushroom, Banana Peel, Super Mushroom",227,97,7.0,Super Mario Odyssey
Bowser,GREEN CAPS,Star World,Scooter,Luma,B,D,D,25,Speedster,-29.0,1.0,No,Yes,"Super Mushroom, Fire Flower",420,60,1.0,                  Mario Strikers         
,Red Caps,Mushroom Kingdom,Pipe Frame,Koopa Troopa,B,B,S,13,"Drif,ter",59.0,3.0,No,No,Green Shell,187,60,1.63,Super Mario Odyssey
Bowser Jr.,Sarasaland Stars,Mushroom Kingdom,         Scooter                  ,kOOPA tROOPA,S,C,S,11,Driver,-73.0,0.0,Yes,Yes,"Super Star, Fire Flower",257,49,2.0,Mario Tennis Aces
Peach,MUSHROOM ROYALTY,sTAR wORLD,Circuit Special,Yoshi,,B,S,23,Driver,-7.10815,0.0,No,,"Super Star, Red Shell, Banana Peel",266,64,0.0,                  Super Mario Odyssey         
Luigi,Toad Brigade,Donut Plains,Mach 8,Polterpup,S,C,D,5,Driver,80.671,5.27628,No,,"Red Shell, Fire Flower, Super Star",180,68,8.0,Mario Kart 8 Deluxe
Bowser,Green Caps,Star World,Comet Bike,gOOMBA,D,C,D,15,Speedster,83.5,0.0,No,Yes,"1-Up Mushroom, Banana Peel, Green Shell",293,46,8.0,                  Mario Party Superstars         
Yoshi,Tricksters,Mushroom Kingdom,Circuit Special,Koopa Troopa,C,S,A,18,D;river,-40.0,5.0,Yes,Yes,1-Up Mushroom,344,79,6.0,Mario Tennis Aces
Wario,Green Caps,Mushroom Kingdom,Circuit Special,yOSHI,,A,S,14,Blocker,74.0,0.0,No,Yes,"Green Shell, Banana Peel",443,92,8.0,         Mario Party Superstars                  
Bowser,SARASALAND STARS,Yoshi's Island,Standard Kart,gOOMBA,S,B,S,15,Item Specialist,-43.0,4.0,No,Yes,"1-Up Mushroom, Super Star",285,39,5.0,Super Mario Odyssey
,Mushroom Royalty,Koopa Kingdom,Pipe Frame,yOSHI,,B,A,23,Item Specialist,157.0,1.0,No,,"Red Shell, Super Mushroom",444,91,2.0,Mario Kart 8 Deluxe
,Red Caps,Donut Plains,                           Biddybuggy                           ,pOLTERPUP,A,B,D,12,Blocker,188.0,3.0,No,Yes,"Green Shell, Fire Flower, 1-Up Mushroom",15,35,3.0,Mario Kart 8 Deluxe
Yoshi,Green Caps,                  Yoshi's Island                           ,Biddybuggy,Goomba,S,A,D,16,Item Specialist,142.834,2.0,No,Yes,"1-Up Mushroom, Banana Peel",411,31,4.0,                  Super Mario Bros.                           
Peach,KOOPA CLAN,Mushroom Kingdom,Pipe Frame,Toad,,D,B,29,Item Specialist,178.0,4.0,Yes,Yes,"Red Shell, Super Star, 1-Up Mushroom",260,90,10.0,Super Mario World
Waluigi,Dino Buddies,Koopa Kingdom,Biddybuggy,yOSHI,S,B,D,9,Item Specialist,-19.0,3.0,No,Yes,Green Shell,114,33,2.0,         Super Mario Bros.         
,Green Caps,Donut Plains,Scooter,tOAD,,B,C,7,Blocker,68.0,4.0,Yes,No,Super Star,199,84,5.0,Mario Tennis Aces
Waluigi,RED CAPS,Donut Plains,Pipe Frame,Toad,A,C,A,20,Drifter,155.0,0.0,Yes,Yes,"1-Up Mushroom, Red Shell, Green Shell",121,51,8.0,Mario Party Superstars
Bowser,TRICKSTERS,Yoshi's Island,Circuit Special,Luma,A,D,B,18,Drifter,-55.496916,2.0,Yes,No,Banana Peel,224,32,10.0,Super Mario Bros.
Luigi,Koopa Clan,         Donut Plains                           ,Pipe Frame,Luma,S,A,B,9,Blocker,178.0,1.0,Yes,No,"Banana Peel, 1-Up Mushroom",121,29,10.0,Mario Party Superstars
Mario,Toad Brigade,                           Mushroom Kingdom                           ,Standard Kart,sHY gUY,,S,C,17,Driver,73.0,4.0,Yes,Yes,"Green Shell, Super Star",454,34,8.0,Mario Tennis Aces
Toad,RED CAPS,mUSHROOM kINGDOM,Circuit Special,pOLTERPUP,,D,S,9,Drifter,-42.0,3.0,No,,"Banana Peel, Fire Flower",491,30,1.0,Mario Party Superstars
Yoshi,Dino Buddies,Yoshi's Island,Circuit Special,lUMA,,A,C,29,Item Specialist,-11.0,1.0,No,No,Green Shell,406,70,1.0,                           Super Mario World                           
