Player Name,Team,World,Vehicle Type,Companion,Kart Racing Rank,Platforming Rank,Boss Battle Rank,Power-Ups Used,Kart Role,Team Points,Lives Lost,Participation in Battle Mode,Mushroom Cup Participation,Power-Ups Owned,Coins Spent in Toad Town,Levels Completed,Times Hit by Enemies,Primary Game
Luigi,Mushroom Royalty,Donut Plains,Comet Bike,Polterpup,,A,S,5,Blocker,-81.0,3.0,No,Yes,"Fire Flower, Green Shell, 1-Up Mushroom",387,56,8.0,Mario Kart 8 Deluxe
Wario,Mushroom Royalty,Mushroom Kingdom,Pipe Frame,Polterpup,B,B,A,21,Drifter,179.0,2.0,Yes,,"1-Up Mushroom, Banana Peel",280,70,2.0,Super Mario World
Bowser Jr.,Koopa Clan,Koopa Kingdom,         Scooter                  ,Polterpup,B,C,B,17,Item Specialist,89.0,4.0,Yes,,Super Mushroom,489,46,10.0,Super Mario World
,GREEN CAPS,Donut Plains,                           Comet Bike                  ,Yoshi,D,C,A,9,Drifter,55.0,3.0,No,,Fire Flower,410,72,9.1,Mario Party Superstars
Rosalina,Dino Buddies,Star World,                  Circuit Special                           ,Koopa Troopa,B,A,S,20,Item Specialist,107.0,3.0,No,Yes,"Super Mushroom, Super Star",183,95,7.0,Super Mario Odyssey
,Red Caps,Toad Town,Scooter,Goomba,B,S,C,17,Item Specialist,46.0,0.0,Yes,,Super Mushroom,337,27,8.0,Mario Party Superstars
Peach,Tricksters,Mushroom Kingdom,Mach 8,Goomba,B,A,B,11,Speedster,200.0,2.0,No,Yes,"Green Shell, Super Mushroom, Super Star",346,48,6.54,Super Mario Odyssey
,Mushroom Royalty,Toad Town,Circuit Special,Goomba,,S,S,25,Speedster,-70.0,1.0,Yes,,"Banana Peel, Super Mushroom",326,78,10.0,Mario Party Superstars
,TOAD BRIGADE,                  Mushroom Kingdom                           ,                           Standard Kart                           ,Goomba,C,D,C,23,Item Sp%ecialist,76.0,0.0,No,Yes,"Fire Flower, Banana Peel",252,86,2.0,Mario Strikers
Mario,TRICKSTERS,Toad Town,Pipe Frame,Goomba,,S,S,19,Speedster,-61.0,1.0,No,,1-Up Mushroom,35,45,1.0,Super Mario Bros.
Daisy,,Star World,Scooter,Goomba,S,C,D,26,Driver,57.0,1.0,Yes,,"Banana Peel, Super Star",369,46,8.0,Mario Strikers
Rosalina,Sarasaland Stars,Donut Plains,Standard Kart,Toad,D,D,C,22,Driver+,-71.0,1.0,No,Yes,"Red Shell, Green Shell, Banana Peel",389,60,0.0,Super Mario Bros.
Toadette,Toad Brigade,                  Mushroom Kingdom         ,Mach 8,Yoshi,S,D,B,12,Item Special|ist,103.0,1.0,Yes,,"Red Shell, Banana Peel",83,34,4.0,Mario Tennis Aces
Mario,Tricksters,         yOSHI'S iSLAND                  ,Scooter,Yoshi,C,S,C,18,Block/er,61.0,4.0,No,No,"Super Mushroom, Fire Flower, Red Shell",486,53,6.0,Super Mario World
Mario,TRICKSTERS,Star World,Comet Bike,Shy Guy,B,C,A,12,Drifter,-92.0,0.0,No,Yes,Fire Flower,445,69,10.0,Mario Kart 8 Deluxe
,Green Caps,Star World,Mach 8,Toad,A,D,A,24,Speedster,-28.0,2.0,Yes,No,"Banana Peel, Super Star",56,96,10.0,Mario Kart 8 Deluxe
Waluigi,Tricksters,Toad Town,Scooter,Polterpup,S,C,D,24,Drifter,194.0,3.0,Yes,Yes,Banana Peel,210,71,7.3,Mario Tennis Aces
Luigi,Toad Brigade,Toad Town,         Scooter                  ,Polterpup,B,B,B,19,Drifter,8.0,2.1,No,,"Red Shell, Super Star, Green Shell",20,60,5.0,Mario Party Superstars
,Toad Brigade,Toad Town,Standard Kart,Luma,D,A,S,6,Blocker,9.0,2.0,No,Yes,"1-Up Mushroom, Red Shell, Fire Flower",464,44,7.0,Mario Kart 8 Deluxe
,,Donut Plains,         Pipe Frame                  ,Shy Guy,A,D,A,7,Item Specialist,1.0,5.0,No,No,"Green Shell, Red Shell",484,96,4.0,Mario Strikers
Bowser,,Mushroom Kingdom,Comet Bike,Shy Guy,C,D,S,28,Item Specialist,90.0,2.0,Yes,,"Banana Peel, Super Mushroom, Fire Flower",458,31,9.0,Mario Strikers
Bowser,Green Caps,Star World,Scooter,Koopa Troopa,D,S,C,21,Driver,41.0,0.0,Yes,Yes,"1-Up Mushroom, Fire Flower",405,34,9.0,Mario Party Superstars
Wario,Tricksters,Star World,Comet Bike,Yoshi,C,A,C,15,Speedster(,160.0,1.0,No,No,"Super Mushroom, Red Shell",435,92,4.0,Mario Strikers
Toadette,Toad Brigade,Donut Plains,Pipe Frame,Toad,D,S,A,25,Item Specialist,3.0,1.0,No,No,"Super Star, Red Shell",473,66,4.0,Mario Tennis Aces
Wario,,Toad Town,Comet Bike,Koopa Troopa,B,B,S,5,Driver,-39.0,2.0,Yes,,"Banana Peel, Red Shell, 1-Up Mushroom",426,97,2.0,Super Mario World
Toadette,Koopa Clan,Mushroom Kingdom,Standard Kart,Shy Guy,C,C,A,21,Item Specialist,-31.0,5.0,No,,"Red Shell, Banana Peel",132,74,7.0,Mario Party Superstars
,Red Caps,Mushroom Kingdom,Circuit Special,Polterpup,A,D,B,7,Drifter,-24.0,4.0,Yes,No,"Fire Flower, Super Mushroom",68,88,2.0,Mario Strikers
,Dino Buddies,Yoshi's Island,Standard Kart,Shy Guy,S,B,B,23,Blocker,116.0,4.0,No,Yes,Super Star,279,77,5.0,Mario Strikers
Yoshi,Tricksters,Koopa Kingdom,Pipe Frame,Goomba,D,C,S,26,Speedster,95.0,3.0,Yes,Yes,"Red Shell, Green Shell",426,62,9.0,Super Mario World
Toadette,Red Caps,Star World,Mach 8,lUMA,A,A,S,14,Driver,19.0,2.0,No,No,Super Mushroom,468,59,0.6246,Mario Party Superstars
Bowser,Koopa Clan,Yoshi's Island,Scooter,Koopa Troopa,A,C,S,30,Item Specialist,-42.0,5.0,No,No,"1-Up Mushroom, Banana Peel",381,64,1.0,Mario Strikers
Bowser Jr.,DINO BUDDIES,Donut Plains,Scooter,Shy Guy,A,C,B,23,Item Specialist,146.0,1.0,No,No,Banana Peel,132,66,1.0,Super Mario Odyssey
Toad,,Donut Plains,Mach 8,Koopa Troopa,D,S,A,9,Block*er,76.0,1.0,No,,"Green Shell, Red Shell",284,53,6.0,Mario Strikers
Wario,Toad Brigade,Yoshi's Island,Circuit Special,Koopa Troopa,B,C,B,26,Item} Specialist,195.0,2.94,Yes,Yes,Red Shell,47,76,2.0,Mario Party Superstars
Wario,Mushroom Royalty,Yoshi's Island,Mach 8,Toad,A,B,D,23,Item Specialist,-18.0,5.4581,Yes,Yes,Super Star,246,44,7.0,Mario Party Superstars
,Red Caps,Star World,         Circuit Special         ,Luma,D,D,S,17,Blocker,134.0,5.0,Yes,,"Super Star, Banana Peel, Super Mushroom",10,77,10.0,Super Mario World
Rosalina,,Donut Plains,Scooter,Polterpup,,D,C,18,Drifter,172.0,5.0,No,,"Fire Flower, Banana Peel",201,97,0.0,Super Mario World
Mario,Koopa Clan,Donut Plains,         Mach 8                           ,Polterpup,B,D,S,26,Driver,12.0,3.0,Yes,,Fire Flower,182,41,1.0,Mario Tennis Aces
Mario,,Star World,Circuit Special,Koopa Troopa,S,D,C,5,Drifter,2.0,3.0,No,,"Red Shell, Fire Flower, Banana Peel",247,86,2.0,Super Mario Bros.
Waluigi,,Star World,Circuit Special,Luma,A,B,D,10,Item Specialist,101.0,5.0,Yes,Yes,"Super Mushroom, 1-Up Mushroom",121,65,4.0,Super Mario Odyssey
Bowser,RED CAPS,Donut Plains,Comet Bike,Goomba,D,C,B,5,Dr+iver,126.0,4.0,Yes,,"1-Up Mushroom, Banana Peel",154,85,2.0,Mario Party Superstars
Bowser,,Toad Town,                           Scooter         ,lUMA,S,C,D,14,Blocker,50.0,5.0,No,No,"Red Shell, 1-Up Mushroom",142,66,6.0,Super Mario Odyssey
Wario,Dino Buddies,         Koopa Kingdom                           ,Pipe Frame,Shy Guy,B,C,B,13,Blocker,-93.0,4.0,No,,"Super Star, Green Shell, Banana Peel",94,87,6.0,Mario Tennis Aces
Rosalina,Green Caps,Donut Plains,         Standard Kart                  ,Yoshi,S,A,A,8,Blocker,124.0,5.0,Yes,Yes,Fire Flower,300,87,7.0,Super Mario Odyssey
Mario,Koopa Clan,Toad Town,         Pipe Frame                           ,Toad,S,C,S,15,Blocker,24.0,3.0,No,Yes,"1-Up Mushroom, Super Star, Super Mushroom",287,27,6.0,Super Mario Bros.
Bowser Jr.,Koopa Clan,Koopa Kingdom,Mach 8,Polterpup,D,S,D,28,Item Specialist,86.0,4.0,No,,Super Star,248,73,7.0,Super Mario World
Yoshi,Toad Brigade,Donut Plains,Comet Bike,Shy Guy,A,B,B,6,Blocker,138.0,3.0,No,No,"Green Shell, Super Mushroom",16,41,2.0,Mario Kart 8 Deluxe
Toad,Green Caps,Mushroom Kingdom,Mach 8,Koopa Troopa,S,B,A,20,Driver,-87.0,2.0,No,No,"Fire Flower, Super Mushroom, Banana Peel",25,33,10.0,Super Mario Odyssey
Peach,Mushroom Royalty,Yoshi's Island,                           Comet Bike         ,Koopa Troopa,C,C,S,20,Item Specialist,62.0,5.0,Yes,Yes,"Red Shell, 1-Up Mushroom",385,69,0.0,Mario Kart 8 Deluxe
Rosalina,Tricksters,Toad Town,Circuit Special,Polterpup,B,D,S,30,D[river,197.0,0.0,No,Yes,"Super Mushroom, 1-Up Mushroom",303,38,3.0,Super Mario World
Rosalina,Mushroom Royalty,Toad Town,         Pipe Frame                  ,Goomba,S,S,D,6,Speedster,156.0,5.0,Yes,,Red Shell,27,99,1.0,Mario Party Superstars
Rosalina,Dino Buddies,Donut Plains,Scooter,Toad,D,D,C,15,Blocker,26.0,2.0,No,No,"Green Shell, Super Star, Super Mushroom",31,41,5.0,Super Mario World
Luigi,Toad Brigade,Mushroom Kingdom,Scooter,sHY gUY,C,A,B,23,Item Specialist,-59.0,0.0,No,Yes,Super Star,283,57,8.0,Super Mario Odyssey
,Sarasaland Stars,Koopa Kingdom,Mach 8,Shy Guy,S,A,B,24,Blocker,-9.0,5.0,Yes,Yes,"Banana Peel, Super Star, Red Shell",115,44,6.0,Mario Strikers
,Red Caps,Star World,Comet Bike,Toad,C,S,S,22,Blocker,26.0,5.9251,Yes,,"Fire Flower, 1-Up Mushroom",388,43,3.0,Mario Kart 8 Deluxe
Luigi,Red Caps,                           Koopa Kingdom                           ,         Pipe Frame                  ,Koopa Troopa,C,B,A,29,Blocker,-87.0,4.0,No,No,Banana Peel,126,70,0.0,Mario Kart 8 Deluxe
Bowser,Tricksters,Donut Plains,Scooter,Polterpup,A,C,A,18,Blocker,186.0,0.0,Yes,No,Super Star,21,76,5.0,Mario Tennis Aces
Rosalina,Sarasaland Stars,Mushroom Kingdom,                  Standard Kart         ,pOLTERPUP,B,C,C,7,Driver,123.0,3.0,Yes,Yes,"Green Shell, 1-Up Mushroom",244,61,6.0,Super Mario Odyssey
Toad,Mushroom Royalty,Mushroom Kingdom,                  Biddybuggy                           ,Toad,B,B,S,7,Item Specialist,34.0,3.0,No,No,Super Mushroom,142,50,4.0,Super Mario World
Waluigi,Red Caps,Toad Town,Pipe Frame,Shy Guy,,A,A,9,Item Specialist,4.0,5.1,No,No,"Fire Flower, Red Shell, Green Shell",160,44,0.0,Mario Kart 8 Deluxe
Toadette,Dino Buddies,Toad Town,Biddybuggy,Yoshi,A,S,B,23,Item Specialist,194.0,1.0,Yes,,"Banana Peel, Green Shell",212,39,8.41235,Mario Tennis Aces
Mario,Dino Buddies,Yoshi's Island,Comet Bike,Koopa Troopa,C,A,B,6,Item Specialist,92.0,5.0,Yes,,"Red Shell, 1-Up Mushroom",51,99,9.0,Super Mario World
Daisy,Dino Buddies,Toad Town,Mach 8,pOLTERPUP,S,C,C,30,Block]er,-49.0,3.0,No,,"Super Star, 1-Up Mushroom",73,83,6.0932,Mario Tennis Aces
,,Star World,Biddybuggy,Goomba,A,B,D,20,Item Specialist,171.0,1.0,Yes,No,"Super Star, Green Shell",125,98,2.0,Super Mario Odyssey
Peach,Red Caps,Toad Town,Mach 8,Shy Guy,C,S,B,28,Driver,44.0,2.47509,Yes,Yes,"Super Mushroom, Banana Peel",47,92,7.0,Mario Party Superstars
Bowser,Mushroom Royalty,Koopa Kingdom,                  Comet Bike                  ,Luma,S,D,C,20,Blocker,-62.0,3.0,No,,"Banana Peel, Super Star",454,49,9.0,Mario Tennis Aces
Toad,Toad Brigade,Koopa Kingdom,                  Mach 8         ,Yoshi,D,A,C,25,Driver,43.0,3.0,No,,Green Shell,302,40,5.0,Super Mario Odyssey
Luigi,Green Caps,Star World,Pipe Frame,Goomba,B,D,C,7,Blocke@r,60.0,5.0,Yes,,"1-Up Mushroom, Green Shell",76,51,8.0,Mario Kart 8 Deluxe
Rosalina,SARASALAND STARS,Yoshi's Island,         Biddybuggy                           ,Luma,S,B,A,13,Blocker,-32.0,0.0,Yes,Yes,"Red Shell, 1-Up Mushroom",126,82,1.0,Mario Tennis Aces
Toadette,Red Caps,Koopa Kingdom,Mach 8,Toad,C,B,A,9,Item Specialist,95.0,3.0,Yes,,"Green Shell, Banana Peel",116,90,9.0,Super Mario Bros.
Yoshi,Dino Buddies,Yoshi's Island,                           Circuit Special         ,Koopa Troopa,B,B,C,22,Blocker,85.0,4.9658,Yes,Yes,"Fire Flower, Banana Peel",156,47,9.0,Mario Kart 8 Deluxe
Waluigi,Dino Buddies,Star World,Comet Bike,Yoshi,C,D,C,8,Speed-ster,198.0,1.0,Yes,Yes,"Super Star, 1-Up Mushroom",278,71,7.0,Super Mario Bros.
Wario,Sarasaland Stars,Koopa Kingdom,Biddybuggy,Toad,D,S,D,21,Blocker,-92.0,3.0,No,,Super Star,440,44,1.0,Mario Party Superstars
,Red Caps,                           Donut Plains                  ,Standard Kart,tOAD,C,S,S,28,Blocker,186.0,3.7,No,,"Fire Flower, Red Shell",329,42,10.0,Mario Strikers
Rosalina,Dino Buddies,                           Mushroom Kingdom                  ,Standard Kart,Shy Guy,,B,B,7,Driver,159.0,0.0,No,,"1-Up Mushroom, Super Mushroom",55,25,1.0,Mario Tennis Aces
Mario,Mushroom Royalty,Koopa Kingdom,Circuit Special,Polterpup,B,B,C,11,Driver,137.0,4.0,Yes,No,Green Shell,18,55,0.0,Mario Party Superstars
,Dino Buddies,mUSHROOM kINGDOM,Circuit Special,Goomba,S,D,C,28,Speedster,-59.0,4.0,Yes,Yes,Super Star,248,52,10.0,Super Mario Bros.
Toadette,Tricksters,Donut Plains,Pipe Frame,Polterpup,A,C,A,18,Speedster,45.0,2.07,No,No,"1-Up Mushroom, Super Star",441,70,10.0,Mario Party Superstars
Peach,Mushroom Royalty,Yoshi's Island,Comet Bike,Goomba,D,D,C,22,Dri^fter,82.0,4.0,No,Yes,"Super Mushroom, 1-Up Mushroom",462,36,0.0,Mario Strikers
,SARASALAND STARS,Toad Town,         Standard Kart         ,pOLTERPUP,D,B,C,28,Item Specialist,4.0,3.0,Yes,No,Super Mushroom,370,31,2.308606,Mario Strikers
Waluigi,Sarasaland Stars,Donut Plains,Comet Bike,kOOPA tROOPA,S,S,D,30,Item Specialist,-9.0,1.0,Yes,,"Fire Flower, Green Shell",62,52,8.0,Mario Strikers
Mario,,Donut Plains,Scooter,Koopa Troopa,D,S,C,26,Speeds|ter,-35.0,5.0,No,,Red Shell,303,89,9.0,Mario Kart 8 Deluxe
Mario,Tricksters,                  Koopa Kingdom                           ,                           Mach 8                           ,Toad,C,B,S,30,Driver,27.0,1.0,No,Yes,"Green Shell, Super Mushroom, Red Shell",352,96,10.0,Mario Strikers
Bowser Jr.,Red Caps,Toad Town,Circuit Special,Polterpup,B,B,S,9,Drifter,23.0,0.0,Yes,,Super Star,127,36,5.0,Super Mario Odyssey
Mario,Koopa Clan,Mushroom Kingdom,Mach 8,kOOPA tROOPA,A,S,S,14,Item Specialist,17.0,2.0,Yes,,"Fire Flower, Banana Peel, Green Shell",231,45,2.0,Mario Kart 8 Deluxe
Daisy,Green Caps,Mushroom Kingdom,Pipe Frame,Shy Guy,B,C,A,9,Driver,143.0,2.0,No,Yes,"Green Shell, Banana Peel, Super Star",269,72,6.0,Super Mario World
Waluigi,TOAD BRIGADE,Donut Plains,Scooter,yOSHI,D,C,B,16,Blocker,-5.0,3.0,Yes,Yes,Super Mushroom,425,33,6.0,Mario Strikers
Bowser,Sarasaland Stars,Mushroom Kingdom,                  Pipe Frame         ,Koopa Troopa,A,B,S,10,Drifter,-63.0,4.0,No,,"Red Shell, Super Mushroom",405,33,10.0,Super Mario Odyssey
Wario,GREEN CAPS,Toad Town,Pipe Frame,sHY gUY,C,D,S,16,Driver,-74.0,4.0,No,,"Red Shell, 1-Up Mushroom, Banana Peel",153,90,8.0,Mario Kart 8 Deluxe
Toad,Toad Brigade,Star World,Biddybuggy,Yoshi,S,D,A,25,Driver,86.0,4.0,Yes,,Super Star,412,62,9.0,Mario Kart 8 Deluxe
Mario,MUSHROOM ROYALTY,Mushroom Kingdom,Comet Bike,gOOMBA,C,B,A,30,Speedster,190.0,3.0,No,No,"Green Shell, 1-Up Mushroom, Super Mushroom",221,28,5.0,Super Mario World
Bowser,RED CAPS,Yoshi's Island,Biddybuggy,Luma,D,B,A,14,Driver,129.0,2.0,Yes,,"Super Star, Green Shell, Fire Flower",426,71,1.0,Super Mario Bros.
Peach,TOAD BRIGADE,Donut Plains,Pipe Frame,Goomba,B,A,S,28,Driver,77.0,1.0,No,No,"Super Star, 1-Up Mushroom, Green Shell",18,31,6.0,Mario Tennis Aces
Waluigi,Sarasaland Stars,         Yoshi's Island         ,Standard Kart,gOOMBA,B,D,B,8,Dr=iver,187.0,3.0,Yes,,"Green Shell, Fire Flower",56,78,3.0,Super Mario World
Yoshi,Sarasaland Stars,Donut Plains,Standard Kart,Yoshi,C,A,S,25,Drifter,128.0,1.0,No,No,1-Up Mushroom,484,31,7.0,Mario Party Superstars
Bowser,Sarasaland Stars,Mushroom Kingdom,Comet Bike,Koopa Troopa,D,C,B,9,Drifter,125.0,1.0,Yes,Yes,"1-Up Mushroom, Red Shell",442,100,3.0,Super Mario Odyssey
,Toad Brigade,Koopa Kingdom,         Biddybuggy                  ,Luma,S,C,A,28,Item Specialist,176.0,5.0,No,No,"Red Shell, Fire Flower, Banana Peel",86,71,5.0,Mario Party Superstars
Waluigi,RED CAPS,Toad Town,Circuit Special,Goomba,S,A,S,8,Speedster,99.0,2.0,No,Yes,Super Mushroom,381,58,1.0,Mario Party Superstars
Mario,Sarasaland Stars,Star World,Pipe Frame,yOSHI,D,B,C,20,Drifter,56.0,1.0,No,No,"Green Shell, Banana Peel",151,25,0.0,Super Mario Bros.
Luigi,Toad Brigade,Toad Town,         Circuit Special         ,Luma,S,A,A,14,Blocker,-5.0,1.0,No,No,Fire Flower,131,26,3.0,Mario Party Superstars
Bowser Jr.,Mushroom Royalty,Yoshi's Island,         Scooter         ,Goomba,D,D,B,8,Speedster,-9.0,4.0,No,,"Red Shell, Green Shell",59,42,8.0,Super Mario World
Toad,Dino Buddies,Yoshi's Island,Circuit Special,Yoshi,S,C,D,22,Driver@,171.0,5.0,No,,Green Shell,447,88,3.0,Super Mario World
,Toad Brigade,Mushroom Kingdom,Comet Bike,Yoshi,B,A,C,27,Blocker,70.0,2.0,No,No,"Red Shell, Fire Flower",447,98,3.0,Super Mario Bros.
Bowser,Toad Brigade,Koopa Kingdom,         Biddybuggy                           ,Polterpup,C,D,C,23,Driver,20.0,4.0,Yes,Yes,Green Shell,287,99,10.0,Super Mario World
,Koopa Clan,                           Mushroom Kingdom                  ,Pipe Frame,Polterpup,S,D,C,7,Speedst^er,-50.0,0.0,Yes,No,"Banana Peel, 1-Up Mushroom, Green Shell",47,54,2.0,Mario Party Superstars
Toadette,Koopa Clan,Yoshi's Island,                           Mach 8                           ,Polterpup,D,D,C,10,Blocker,154.0,5.0,No,,Super Mushroom,257,56,1.0,Mario Party Superstars
,Green Caps,Donut Plains,                           Mach 8         ,Yoshi,S,S,A,18,Drifter,36.0,5.0,No,,Super Mushroom,218,40,3.0,Mario Kart 8 Deluxe
Luigi,Tricksters,Donut Plains,Scooter,Yoshi,A,C,C,21,Blocker,60.0,1.0,Yes,No,"Banana Peel, Fire Flower, Super Star",159,51,6.6,Mario Strikers
,Dino Buddies,Star World,Mach 8,Koopa Troopa,S,D,S,28,"Drif""ter",34.0,3.0,No,No,Red Shell,122,50,8.0,Mario Tennis Aces
,Sarasaland Stars,Donut Plains,Standard Kart,Toad,A,B,B,13,Driver,132.0,2.0,No,,"Red Shell, Green Shell, Fire Flower",35,41,4.0,Super Mario Bros.
,Sarasaland Stars,         Koopa Kingdom                  ,Biddybuggy,Yoshi,C,A,B,10,Speedster,73.0,1.0,No,,Red Shell,96,73,4.0,Mario Kart 8 Deluxe
,Sarasaland Stars,Koopa Kingdom,Scooter,Toad,S,A,S,24,Speedste<r,-46.0,3.0,Yes,,Fire Flower,323,97,4.0,Super Mario World
Wario,TRICKSTERS,Yoshi's Island,Scooter,Luma,A,A,S,19,Item Specialist,-94.0,4.0,Yes,No,"1-Up Mushroom, Green Shell",494,90,8.0,Mario Tennis Aces
Toad,TOAD BRIGADE,Star World,Scooter,Yoshi,A,S,A,15,Driver,88.0,0.0,No,Yes,Super Star,496,65,3.0,Mario Strikers
Wario,Green Caps,Toad Town,Scooter,Goomba,B,B,S,21,Speedster,-81.0,0.0,Yes,,Red Shell,196,53,8.0,Mario Party Superstars
Toad,Sarasaland Stars,Toad Town,Pipe Frame,Koopa Troopa,D,S,A,12,Item Specialist,16.0,3.0,No,Yes,Green Shell,135,56,10.0,Mario Strikers
Luigi,Red Caps,Yoshi's Island,                           Pipe Frame         ,Polterpup,A,B,S,20,I-tem Specialist,23.0,2.0,Yes,,Super Star,365,35,8.0,Super Mario Bros.
Bowser,Toad Brigade,                           Donut Plains                           ,Mach 8,Polterpup,A,D,A,16,Driver,125.0,4.0,Yes,Yes,Super Mushroom,195,82,4.89349,Mario Party Superstars
Bowser Jr.,Toad Brigade,Star World,Biddybuggy,Luma,A,S,B,28,Speedster,128.0,4.0,No,,"Red Shell, Green Shell, Banana Peel",149,88,4.0,Super Mario Odyssey
Wario,Dino Buddies,Donut Plains,Pipe Frame,Koopa Troopa,A,D,A,26,Blocker,152.0,3.0,No,Yes,Banana Peel,143,94,9.0,Mario Strikers
Bowser,Green Caps,Star World,Biddybuggy,Polterpup,A,C,D,14,Driver,93.0,0.0,No,,"Green Shell, Fire Flower, Super Star",422,30,6.0,Super Mario Bros.
Daisy,,Mushroom Kingdom,                           Mach 8                  ,Goomba,B,A,S,16,Drifter,106.0,0.0,Yes,,1-Up Mushroom,286,32,3.0,Mario Strikers
Bowser,Red Caps,Star World,                           Mach 8                           ,Toad,A,D,B,5,Item Specialist,-48.0,1.0,No,No,Red Shell,323,98,10.0,Mario Party Superstars
Bowser Jr.,Toad Brigade,Yoshi's Island,Scooter,Polterpup,B,S,A,17,Item Special]ist,90.0,5.93,Yes,,"1-Up Mushroom, Fire Flower, Green Shell",356,100,1.0,Mario Party Superstars
Yoshi,Koopa Clan,Koopa Kingdom,Biddybuggy,Luma,B,S,D,23,Blocker,-44.0,5.0,Yes,,Super Star,20,58,10.0,Mario Party Superstars
Yoshi,Tricksters,Mushroom Kingdom,Biddybuggy,Yoshi,D,A,C,13,Item Specialist,20.0,3.0,No,No,"Banana Peel, 1-Up Mushroom",238,52,1.0,Super Mario Bros.
Yoshi,Koopa Clan,Star World,         Pipe Frame         ,Koopa Troopa,A,A,C,11,Driver,175.0,4.0,Yes,,"Super Mushroom, Red Shell, Fire Flower",482,35,5.0,Mario Party Superstars
,MUSHROOM ROYALTY,Toad Town,Circuit Special,Shy Guy,D,B,D,30,Item Specialist,-7.0,0.0,Yes,No,"Green Shell, Super Star, Fire Flower",409,78,4.0,Mario Tennis Aces
Peach,Green Caps,Mushroom Kingdom,Scooter,Polterpup,A,A,B,10,Driver,37.0,0.0,Yes,,"1-Up Mushroom, Red Shell",278,93,8.0,Super Mario Odyssey
Yoshi,Toad Brigade,Yoshi's Island,Comet Bike,Polterpup,,B,D,12,Speedster,-37.0,5.0,No,No,"Fire Flower, Green Shell, Super Star",139,48,7.0,Super Mario World
Wario,Tricksters,Yoshi's Island,Mach 8,Polterpup,C,S,S,17,Item Specialist,-65.0,1.358,Yes,,"Red Shell, Super Mushroom, Super Star",398,57,6.0,Super Mario Bros.
Wario,Green Caps,Toad Town,Mach 8,Yoshi,C,C,S,14,Blocker,-62.0,0.0,Yes,Yes,"Super Star, Super Mushroom",300,42,7.0,Super Mario World
Bowser Jr.,Green Caps,Koopa Kingdom,Scooter,Luma,C,A,C,24,Blocker,160.0,1.0,No,,"Super Star, 1-Up Mushroom, Super Mushroom",248,50,2.0,Super Mario Bros.
Wario,Green Caps,Yoshi's Island,Pipe Frame,Koopa Troopa,D,B,D,12,Drifter,84.0,2.9935,No,Yes,"Fire Flower, Green Shell, 1-Up Mushroom",135,32,4.0,Super Mario Bros.
Waluigi,Tricksters,Toad Town,Pipe Frame,Yoshi,S,B,B,10,Blocker,99.0,4.0,No,No,Green Shell,149,35,2.0,Super Mario Odyssey
Daisy,Toad Brigade,Yoshi's Island,         Biddybuggy                  ,Shy Guy,C,C,D,17,Speedster,60.0,2.0,No,,Fire Flower,190,40,6.0,Mario Party Superstars
Waluigi,Toad Brigade,Toad Town,Circuit Special,lUMA,C,C,D,9,Dri-ver,48.0,4.0,Yes,No,"Banana Peel, Super Mushroom, Green Shell",9,74,4.0,Super Mario Odyssey
Bowser,Dino Buddies,Koopa Kingdom,Biddybuggy,Shy Guy,B,S,C,27,Item Specialist,199.0,3.27,No,,Fire Flower,0,76,7.0,Mario Kart 8 Deluxe
Peach,RED CAPS,Toad Town,Circuit Special,Polterpup,A,C,S,8,Blocker,104.0,4.0,No,Yes,"Fire Flower, Super Mushroom, Super Star",383,81,4.0,Mario Strikers
Peach,Sarasaland Stars,Donut Plains,         Comet Bike                           ,Toad,C,S,A,29,Blocker,99.0,1.0,No,Yes,Super Mushroom,294,36,9.0,Super Mario World
Rosalina,Green Caps,Star World,         Scooter         ,Polterpup,,D,S,12,Speedster,15.0,4.0,No,No,Super Mushroom,189,29,0.405,Mario Kart 8 Deluxe
Waluigi,Sarasaland Stars,Koopa Kingdom,Scooter,Koopa Troopa,D,D,C,13,Driver,194.0,4.0,No,,Red Shell,76,87,3.0,Super Mario Bros.
Bowser,Dino Buddies,Yoshi's Island,                           Biddybuggy                  ,Goomba,B,A,S,12,Item Specialist,18.0,3.0,No,Yes,"Super Star, Green Shell, Fire Flower",307,50,6.0,Mario Strikers
Yoshi,Dino Buddies,Donut Plains,                  Mach 8         ,Yoshi,S,A,C,8,Speed#ster,-59.0,0.0,Yes,No,"Super Star, Banana Peel",244,33,8.0,Mario Party Superstars
Luigi,Mushroom Royalty,Star World,Biddybuggy,Luma,C,A,A,20,Driver,-50.0,5.0,Yes,No,"Red Shell, Banana Peel",500,54,6.0,Mario Strikers
Bowser,,Star World,         Pipe Frame                           ,Toad,B,B,S,10,Driv!er,-61.0,5.0,Yes,,"1-Up Mushroom, Super Mushroom, Green Shell",247,87,5.0,Mario Strikers
Luigi,Toad Brigade,Donut Plains,Pipe Frame,Shy Guy,S,S,B,23,Driver,-6.0,0.545,No,Yes,"1-Up Mushroom, Super Star, Green Shell",347,75,4.0,Super Mario Odyssey
Toad,TOAD BRIGADE,Mushroom Kingdom,Circuit Special,Shy Guy,D,D,A,15,Driver,55.0,1.0,No,,"Banana Peel, Green Shell, Super Mushroom",45,48,3.0,Super Mario Bros.
